"residencia_ID","Tipo","Area","Quant_Pessoas","Tipo_Energia","Fonte_Energia","Material","Quant_Banheiros","Quant_Chuveiros","Atividade_comercial"
2298,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Tem outra(s) atividade(s)
2299,Casa,"","9.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2300,Casa,"90.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2301,Apartamento,"","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
2302,Casa,"130.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2303,Casa,"80.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2304,Casa,"55.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2305,Casa,"","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","3.0",Exclusivamente residencial
2306,Apartamento,"60.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2307,Casa,"240.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Tem outra(s) atividade(s)
2308,Casa,"86.0","6.0",Rede geral de distribuicao,"",Madeira,"1,","1.0",Exclusivamente residencial
2309,Casa,"90.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2310,Casa,"60.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"3,","1.0",Exclusivamente residencial
2311,Casa,"120.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2312,Casa,"102.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2313,Casa,"120.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2314,Casa,"120.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2315,Casa,"300.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"4,","3.0",Exclusivamente residencial
2316,Apartamento,"70.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2317,Apartamento,"50.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2318,Casa,"75.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2319,Apartamento,"70.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2320,Casa,"80.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2321,Casa,"150.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","3.0",Exclusivamente residencial
2322,Casa,"118.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2323,Casa,"100.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2324,Casa,"80.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","3.0",Exclusivamente residencial
2325,Casa,"72.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2326,Casa,"90.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2327,Casa,"153.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2328,Casa,"220.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2329,Casa,"","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Tem outra(s) atividade(s)
2330,Casa,"65.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2331,Casa,"35.0","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2332,Casa,"85.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2333,Casa,"85.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2334,Casa,"120.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2335,Casa,"90.0","3.0",Gerada no domicilio,Solar,Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2336,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","3.0",Exclusivamente residencial
2337,Casa,"115.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2338,Casa,"138.0","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2339,Apartamento,"72.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2340,Casa,"90.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2341,Apartamento,"70.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2342,Apartamento,"62.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2343,Casa,"70.0","5.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","1.0",Exclusivamente residencial
2344,Casa,"90.0","4.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","0.0",Exclusivamente residencial
2345,Casa,"70.0","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","1.0",Exclusivamente residencial
2346,Casa,"","6.0",Rede geral de distribuicao,"",Outro material,"0,","0.0",Exclusivamente residencial
2347,Casa,"","3.0","","",Estrutural ou concreto macico,"0,","0.0",Não sabe/não responde
2348,Casa,"","5.0",Rede geral de distribuicao,"",Pau-a-pique,"2,","0.0",Exclusivamente residencial
2349,Casa,"300.0","3.0",Rede geral de distribuicao,"",Outro material,"0,","0.0",Exclusivamente residencial
2350,Casa,"58.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2351,Apartamento,"76.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2352,Casa,"","1.0",Rede geral de distribuicao,"",Outro material,"1,","1.0",Exclusivamente residencial
2353,Apartamento,"60.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2354,Apartamento,"65.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2355,Apartamento,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2356,Apartamento,"120.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2357,Apartamento,"100.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2358,Casa,"120.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2359,Casa,"85.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2360,Casa,"120.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2361,Casa,"130.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2362,Apartamento,"80.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2363,Apartamento,"80.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2364,Apartamento,"100.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","2.0",Exclusivamente residencial
2365,Apartamento,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2366,Apartamento,"180.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","2.0",Exclusivamente residencial
2367,Casa,"","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Tem outra(s) atividade(s)
2368,Apartamento,"65.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2369,Casa,"120.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2370,Casa,"154.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2371,Casa,"186.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
2372,Casa,"","12.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2373,Casa,"100.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2374,Casa,"85.0","4.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","0.0",Exclusivamente residencial
2375,Casa,"100.0","3.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","0.0",Exclusivamente residencial
2376,Casa,"100.0","3.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","1.0",Exclusivamente residencial
2377,Casa,"80.0","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"0,","0.0",Exclusivamente residencial
2378,Casa,"","10.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","0.0",Exclusivamente residencial
2379,Casa,"70.0","4.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","0.0",Exclusivamente residencial
2380,Casa,"70.0","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","0.0",Exclusivamente residencial
2381,Casa,"","12.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2382,Apartamento,"","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2383,Casa,"","15.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
2384,Casa,"","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Não sabe/não responde
2385,Casa,"25.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2386,Casa,"95.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2387,Casa,"120.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","3.0",Exclusivamente residencial
2388,Casa,"60.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","1.0",Exclusivamente residencial
2389,Casa,"55.0","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2390,Casa,"85.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2391,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Tem outra(s) atividade(s)
2392,Casa,"52.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2393,Casa,"","2.0","","",Alvenaria c/revestimento externo,"1,","0.0",Tem outra(s) atividade(s)
2394,Apartamento,"50.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
2395,Casa,"90.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","3.0",Exclusivamente residencial
2396,Casa,"96.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Tem outra(s) atividade(s)
2397,Casa,"105.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2398,Casa,"190.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2399,Casa,"73.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2400,Casa,"80.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2401,Casa,"79.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2402,Casa,"85.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2403,Casa,"126.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2404,Casa,"165.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
2405,Casa,"94.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2406,Casa,"75.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2407,Casa,"123.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2408,Apartamento,"64.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2409,Apartamento,"55.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2410,Apartamento,"69.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2411,Apartamento,"65.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2412,Casa,"40.0","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2413,Casa,"","6.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","0.0",Exclusivamente residencial
2414,Casa,"45.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2415,Apartamento,"","5.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"3,","0.0",Exclusivamente residencial
2416,Casa,"","4.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"3,","0.0",Exclusivamente residencial
2417,Casa,"","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","0.0",Não sabe/não responde
2418,Casa,"90.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2419,Casa,"","9.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2420,Casa,"120.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2421,Casa,"66.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
2422,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","3.0",Exclusivamente residencial
2423,Casa,"102.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2424,Casa,"89.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2425,Casa,"","8.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2426,Casa,"15.0","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2427,Casa,"","9.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"4,","1.0",Exclusivamente residencial
2428,Casa,"88.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
2429,Casa,"300.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2430,Casa,"150.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2431,Casa,"114.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2432,Casa,"145.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2433,Casa,"63.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2434,Casa,"116.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2435,Casa,"200.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2436,Casa,"180.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2437,Casa,"110.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
2438,Casa,"250.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","3.0",Exclusivamente residencial
2439,Casa,"200.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2440,Casa,"69.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2441,Casa,"40.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2442,Casa,"270.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
2443,Casa,"","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"5,","0.0",Exclusivamente residencial
2444,Casa,"200.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
2445,Casa,"120.0","6.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"3,","0.0",Exclusivamente residencial
2446,Apartamento,"100.0","7.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","0.0",Exclusivamente residencial
2447,Casa,"","4.0",Rede geral de distribuicao,"",Chapa metalica,"2,","0.0",Exclusivamente residencial
2448,Apartamento,"85.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2449,Casa,"72.0","5.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
2450,Casa,"","3.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Tem outra(s) atividade(s)
2451,Apartamento,"70.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2452,Casa,"79.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
2453,Casa,"70.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","2.0",Exclusivamente residencial
2454,Casa,"80.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2455,Casa,"80.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
2456,Casa,"","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Não sabe/não responde
2457,Casa,"","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Não sabe/não responde
2458,Casa,"90.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2459,Casa,"175.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2460,Casa,"160.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2461,Casa,"25.0","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
2462,Casa,"120.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2463,Casa,"150.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2464,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Tem outra(s) atividade(s)
2465,Casa,"","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Tem outra(s) atividade(s)
2466,Casa,"89.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2467,Casa,"69.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
2468,Casa,"106.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2469,Casa,"78.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2470,Casa,"90.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
2471,Casa,"112.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2472,Casa,"96.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2473,Casa,"120.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","3.0",Exclusivamente residencial
2474,Outros,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2475,Casa,"190.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2476,Casa,"100.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","3.0",Exclusivamente residencial
2477,Casa,"50.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2478,Casa,"","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Não sabe/não responde
2479,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","3.0",Exclusivamente residencial
2480,Apartamento,"40.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2481,Casa,"43.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2482,Casa,"57.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2483,Casa,"60.0","5.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
2484,Casa,"59.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2485,Casa,"","7.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","2.0",Exclusivamente residencial
2486,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"4,","1.0",Exclusivamente residencial
2487,Casa,"30.0","1.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
2488,Casa,"60.0","6.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
2489,Casa,"50.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","1.0",Exclusivamente residencial
2490,Casa,"130.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
2491,Casa,"","6.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","2.0",Exclusivamente residencial
2492,Apartamento,"","3.0",Rede geral de distribuicao,"",Nao sabe/nao responde,"2,","1.0",Exclusivamente residencial
2493,Casa,"48.0","4.0","","",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2494,Casa,"74.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2495,Casa,"86.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
2496,Casa,"25.0","3.0",Gerada no domicilio,Eolica,Alvenaria c/revestimento externo,"0,","2.0",Tem outra(s) atividade(s)
2497,Apartamento,"","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2498,Apartamento,"","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
2499,Casa,"60.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","0.0",Exclusivamente residencial
2500,Casa,"","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"3,","1.0",Exclusivamente residencial
2501,Casa,"35.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2502,Casa,"284.0","8.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","3.0",Exclusivamente residencial
2503,Casa,"98.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2504,Casa,"290.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","4.0",Exclusivamente residencial
2505,Casa,"","12.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2506,Casa,"40.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
2507,Casa,"200.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","4.0",Exclusivamente residencial
2508,Casa,"90.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
2509,Casa,"25.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2510,Casa,"20.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2511,Casa,"25.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2512,Casa,"","6.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
2513,Casa,"30.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2514,Casa,"22.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
2515,Casa,"25.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","1.0",Exclusivamente residencial
2516,Casa,"","4.0",Rede geral de distribuicao,"",Nao sabe/nao responde,"2,","1.0",Exclusivamente residencial
2517,Casa,"113.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
